title,library,symbol,kind
flappy_bird_3d,coreinit,OSSetThreadDeallocator,functions
flappy_bird_3d,coreinit,OSSetThreadName,functions
flappy_bird_3d,coreinit,OSSetThreadPriority,functions
flappy_bird_3d,coreinit,OSSetThreadRunQuantum,functions
flappy_bird_3d,coreinit,OSSetThreadSpecific,functions
flappy_bird_3d,coreinit,OSSetThreadStackUsage,functions
flappy_bird_3d,coreinit,OSSignalCond,functions
flappy_bird_3d,coreinit,OSSignalEvent,functions
flappy_bird_3d,coreinit,OSSignalEventAll,functions
flappy_bird_3d,coreinit,OSSignalSemaphore,functions
flappy_bird_3d,coreinit,OSSleepThread,functions
flappy_bird_3d,coreinit,OSSleepTicks,functions
flappy_bird_3d,coreinit,OSSuspendThread,functions
flappy_bird_3d,coreinit,OSSwapAtomic64,functions
flappy_bird_3d,coreinit,OSSwitchCoroutine,functions
flappy_bird_3d,coreinit,OSTestAndClearAtomic64,functions
flappy_bird_3d,coreinit,OSTestAndSetAtomic64,functions
flappy_bird_3d,coreinit,OSTestThreadCancel,functions
flappy_bird_3d,coreinit,OSTicksToCalendarTime,functions
flappy_bird_3d,coreinit,OSTryAcquireSpinLock,functions
flappy_bird_3d,coreinit,OSTryAcquireSpinLockWithTimeout,functions
flappy_bird_3d,coreinit,OSTryLockMutex,functions
flappy_bird_3d,coreinit,OSTryWaitSemaphore,functions
flappy_bird_3d,coreinit,OSUninterruptibleSpinLock_Acquire,functions
flappy_bird_3d,coreinit,OSUninterruptibleSpinLock_Release,functions
flappy_bird_3d,coreinit,OSUninterruptibleSpinLock_TryAcquire,functions
flappy_bird_3d,coreinit,OSUninterruptibleSpinLock_TryAcquireWithTimeout,functions
flappy_bird_3d,coreinit,OSUnlockMutex,functions
flappy_bird_3d,coreinit,OSWaitAlarm,functions
flappy_bird_3d,coreinit,OSWaitCond,functions
flappy_bird_3d,coreinit,OSWaitEvent,functions
flappy_bird_3d,coreinit,OSWaitEventWithTimeout,functions
flappy_bird_3d,coreinit,OSWaitRendezvous,functions
flappy_bird_3d,coreinit,OSWaitRendezvousWithTimeout,functions
flappy_bird_3d,coreinit,OSWaitSemaphore,functions
flappy_bird_3d,coreinit,OSWakeupThread,functions
flappy_bird_3d,coreinit,OSXorAtomic64,functions
flappy_bird_3d,coreinit,OSYieldThread,functions
flappy_bird_3d,coreinit,_Exit,functions
flappy_bird_3d,coreinit,__os_snprintf,functions
flappy_bird_3d,coreinit,exit,functions
flappy_bird_3d,gx2,.fimport_gx2,functions
flappy_bird_3d,gx2,GX2BeginDisplayListEx,functions
flappy_bird_3d,gx2,GX2CalcColorBufferAuxInfo,functions
flappy_bird_3d,gx2,GX2CalcDRCSize,functions
flappy_bird_3d,gx2,GX2CalcDepthBufferHiZInfo,functions
flappy_bird_3d,gx2,GX2CalcFetchShaderSizeEx,functions
flappy_bird_3d,gx2,GX2CalcGeometryShaderInputRingBufferSize,functions
flappy_bird_3d,gx2,GX2CalcGeometryShaderOutputRingBufferSize,functions
flappy_bird_3d,gx2,GX2CalcSurfaceSizeAndAlignment,functions
flappy_bird_3d,gx2,GX2CalcTVSize,functions
flappy_bird_3d,gx2,GX2CallDisplayList,functions
flappy_bird_3d,gx2,GX2ClearBuffersEx,functions
flappy_bird_3d,gx2,GX2ClearColor,functions
flappy_bird_3d,gx2,GX2ClearDepthStencilEx,functions
flappy_bird_3d,gx2,GX2CopyColorBufferToScanBuffer,functions
flappy_bird_3d,gx2,GX2CopyDisplayList,functions
flappy_bird_3d,gx2,GX2CopySurface,functions
flappy_bird_3d,gx2,GX2DirectCallDisplayList,functions
flappy_bird_3d,gx2,GX2DrawDone,functions
flappy_bird_3d,gx2,GX2DrawEx,functions
flappy_bird_3d,gx2,GX2DrawEx2,functions
flappy_bird_3d,gx2,GX2DrawIndexedEx,functions
flappy_bird_3d,gx2,GX2DrawIndexedEx2,functions
flappy_bird_3d,gx2,GX2DrawIndexedImmediateEx,functions
flappy_bird_3d,gx2,GX2EndDisplayList,functions
flappy_bird_3d,gx2,GX2Flush,functions
flappy_bird_3d,gx2,GX2GetAAMaskReg,functions
flappy_bird_3d,gx2,GX2GetAlphaTestReg,functions
flappy_bird_3d,gx2,GX2GetAlphaToMaskReg,functions
flappy_bird_3d,gx2,GX2GetBlendConstantColorReg,functions
flappy_bird_3d,gx2,GX2GetBlendControlReg,functions
flappy_bird_3d,gx2,GX2GetColorControlReg,functions
flappy_bird_3d,gx2,GX2GetContextStateDisplayList,functions
flappy_bird_3d,gx2,GX2GetCurrentDisplayList,functions
flappy_bird_3d,gx2,GX2GetDepthStencilControlReg,functions
flappy_bird_3d,gx2,GX2GetDisplayListWriteStatus,functions
flappy_bird_3d,gx2,GX2GetEventCallback,functions
flappy_bird_3d,gx2,GX2GetGeometryShaderGPRs,functions
flappy_bird_3d,gx2,GX2GetGeometryShaderStackEntries,functions
flappy_bird_3d,gx2,GX2GetLastFrame,functions
flappy_bird_3d,gx2,GX2GetLastFrameGamma,functions
flappy_bird_3d,gx2,GX2GetLastSubmittedTimeStamp,functions
flappy_bird_3d,gx2,GX2GetLineWidthReg,functions
flappy_bird_3d,gx2,GX2GetPixelShaderGPRs,functions
flappy_bird_3d,gx2,GX2GetPixelShaderStackEntries,functions
flappy_bird_3d,gx2,GX2GetPointLimitsReg,functions
flappy_bird_3d,gx2,GX2GetPointSizeReg,functions
flappy_bird_3d,gx2,GX2GetPolygonOffsetReg,functions
flappy_bird_3d,gx2,GX2GetRetiredTimeStamp,functions
flappy_bird_3d,gx2,GX2GetScissorReg,functions
flappy_bird_3d,gx2,GX2GetStencilMaskReg,functions
flappy_bird_3d,gx2,GX2GetSurfaceSwizzle,functions
flappy_bird_3d,gx2,GX2GetSwapInterval,functions
flappy_bird_3d,gx2,GX2GetSystemDRCMode,functions
flappy_bird_3d,gx2,GX2GetSystemDRCScanMode,functions
flappy_bird_3d,gx2,GX2GetSystemTVScanMode,functions
flappy_bird_3d,gx2,GX2GetTargetChannelMasksReg,functions
flappy_bird_3d,gx2,GX2GetVertexShaderGPRs,functions
flappy_bird_3d,gx2,GX2GetVertexShaderStackEntries,functions
flappy_bird_3d,gx2,GX2GetViewportReg,functions
flappy_bird_3d,gx2,GX2Init,functions
flappy_bird_3d,gx2,GX2InitAAMaskReg,functions
flappy_bird_3d,gx2,GX2InitAlphaTestReg,functions
flappy_bird_3d,gx2,GX2InitAlphaToMaskReg,functions
flappy_bird_3d,gx2,GX2InitBlendConstantColorReg,functions
flappy_bird_3d,gx2,GX2InitBlendControlReg,functions
flappy_bird_3d,gx2,GX2InitColorBufferRegs,functions
flappy_bird_3d,gx2,GX2InitColorControlReg,functions
flappy_bird_3d,gx2,GX2InitDepthBufferHiZEnable,functions
flappy_bird_3d,gx2,GX2InitDepthBufferRegs,functions
flappy_bird_3d,gx2,GX2InitDepthStencilControlReg,functions
flappy_bird_3d,gx2,GX2InitFetchShaderEx,functions
flappy_bird_3d,gx2,GX2InitLineWidthReg,functions
flappy_bird_3d,gx2,GX2InitPointLimitsReg,functions
flappy_bird_3d,gx2,GX2InitPointSizeReg,functions
flappy_bird_3d,gx2,GX2InitPolygonControlReg,functions
flappy_bird_3d,gx2,GX2InitPolygonOffsetReg,functions
flappy_bird_3d,gx2,GX2InitSampler,functions
flappy_bird_3d,gx2,GX2InitSamplerBorderType,functions
flappy_bird_3d,gx2,GX2InitSamplerClamping,functions
flappy_bird_3d,gx2,GX2InitSamplerDepthCompare,functions
flappy_bird_3d,gx2,GX2InitSamplerFilterAdjust,functions
flappy_bird_3d,gx2,GX2InitSamplerLOD,functions
flappy_bird_3d,gx2,GX2InitSamplerLODAdjust,functions
flappy_bird_3d,gx2,GX2InitSamplerRoundingMode,functions
flappy_bird_3d,gx2,GX2InitSamplerXYFilter,functions
flappy_bird_3d,gx2,GX2InitSamplerZMFilter,functions
flappy_bird_3d,gx2,GX2InitScissorReg,functions
flappy_bird_3d,gx2,GX2InitStencilMaskReg,functions
flappy_bird_3d,gx2,GX2InitTargetChannelMasksReg,functions
flappy_bird_3d,gx2,GX2InitTextureRegs,functions
flappy_bird_3d,gx2,GX2InitViewportReg,functions
flappy_bird_3d,gx2,GX2Invalidate,functions
flappy_bird_3d,gx2,GX2RBeginDisplayListEx,functions
flappy_bird_3d,gx2,GX2RBufferExists,functions
flappy_bird_3d,gx2,GX2RCallDisplayList,functions
flappy_bird_3d,gx2,GX2RCreateBuffer,functions
flappy_bird_3d,gx2,GX2RCreateBufferUserMemory,functions
flappy_bird_3d,gx2,GX2RCreateSurface,functions
flappy_bird_3d,gx2,GX2RCreateSurfaceUserMemory,functions
flappy_bird_3d,gx2,GX2RDestroyBufferEx,functions
flappy_bird_3d,gx2,GX2RDestroySurfaceEx,functions
flappy_bird_3d,gx2,GX2RDirectCallDisplayList,functions
flappy_bird_3d,gx2,GX2RDrawIndexed,functions
flappy_bird_3d,gx2,GX2REndDisplayList,functions
flappy_bird_3d,gx2,GX2RGetBufferAlignment,functions
flappy_bird_3d,gx2,GX2RGetBufferAllocationSize,functions
flappy_bird_3d,gx2,GX2RInvalidateBuffer,functions
flappy_bird_3d,gx2,GX2RInvalidateMemory,functions
flappy_bird_3d,gx2,GX2RInvalidateSurface,functions
flappy_bird_3d,gx2,GX2RIsUserMemory,functions
flappy_bird_3d,gx2,GX2RLockBufferEx,functions
flappy_bird_3d,gx2,GX2RLockSurfaceEx,functions
flappy_bird_3d,gx2,GX2RSetAllocator,functions
flappy_bird_3d,gx2,GX2RSetAttributeBuffer,functions
flappy_bird_3d,gx2,GX2RSetGeometryUniformBlock,functions
flappy_bird_3d,gx2,GX2RSetPixelUniformBlock,functions
flappy_bird_3d,gx2,GX2RSetVertexUniformBlock,functions
flappy_bird_3d,gx2,GX2RUnlockBufferEx,functions
flappy_bird_3d,gx2,GX2RUnlockSurfaceEx,functions
flappy_bird_3d,gx2,GX2SetAAMask,functions
flappy_bird_3d,gx2,GX2SetAAMaskReg,functions
flappy_bird_3d,gx2,GX2SetAlphaTest,functions
flappy_bird_3d,gx2,GX2SetAlphaTestReg,functions
flappy_bird_3d,gx2,GX2SetAlphaToMask,functions
flappy_bird_3d,gx2,GX2SetAlphaToMaskReg,functions
flappy_bird_3d,gx2,GX2SetAttribBuffer,functions
flappy_bird_3d,gx2,GX2SetBlendConstantColor,functions
flappy_bird_3d,gx2,GX2SetBlendConstantColorReg,functions
flappy_bird_3d,gx2,GX2SetBlendControl,functions
flappy_bird_3d,gx2,GX2SetBlendControlReg,functions
flappy_bird_3d,gx2,GX2SetClearDepth,functions
flappy_bird_3d,gx2,GX2SetClearDepthStencil,functions
flappy_bird_3d,gx2,GX2SetClearStencil,functions
flappy_bird_3d,gx2,GX2SetColorBuffer,functions
flappy_bird_3d,gx2,GX2SetColorControl,functions
flappy_bird_3d,gx2,GX2SetColorControlReg,functions
flappy_bird_3d,gx2,GX2SetContextState,functions
flappy_bird_3d,gx2,GX2SetCullOnlyControl,functions
flappy_bird_3d,gx2,GX2SetDRCBuffer,functions
flappy_bird_3d,gx2,GX2SetDRCEnable,functions
flappy_bird_3d,gx2,GX2SetDRCScale,functions
flappy_bird_3d,gx2,GX2SetDefaultState,functions
flappy_bird_3d,gx2,GX2SetDepthBuffer,functions
flappy_bird_3d,gx2,GX2SetDepthOnlyControl,functions
flappy_bird_3d,gx2,GX2SetDepthStencilControl,functions
flappy_bird_3d,gx2,GX2SetDepthStencilControlReg,functions
flappy_bird_3d,gx2,GX2SetEventCallback,functions
flappy_bird_3d,gx2,GX2SetFetchShader,functions
flappy_bird_3d,gx2,GX2SetGeometrySampler,functions
flappy_bird_3d,gx2,GX2SetGeometryShader,functions
flappy_bird_3d,gx2,GX2SetGeometryShaderInputRingBuffer,functions
flappy_bird_3d,gx2,GX2SetGeometryShaderOutputRingBuffer,functions
flappy_bird_3d,gx2,GX2SetGeometryTexture,functions
flappy_bird_3d,gx2,GX2SetGeometryUniformBlock,functions
flappy_bird_3d,gx2,GX2SetLineWidth,functions
flappy_bird_3d,gx2,GX2SetLineWidthReg,functions
flappy_bird_3d,gx2,GX2SetMaxTessellationLevel,functions
flappy_bird_3d,gx2,GX2SetMinTessellationLevel,functions
flappy_bird_3d,gx2,GX2SetPixelSampler,functions
flappy_bird_3d,gx2,GX2SetPixelShader,functions
flappy_bird_3d,gx2,GX2SetPixelTexture,functions
flappy_bird_3d,gx2,GX2SetPixelUniformBlock,functions
flappy_bird_3d,gx2,GX2SetPixelUniformReg,functions
flappy_bird_3d,gx2,GX2SetPointLimits,functions
flappy_bird_3d,gx2,GX2SetPointLimitsReg,functions
flappy_bird_3d,gx2,GX2SetPointSize,functions
flappy_bird_3d,gx2,GX2SetPointSizeReg,functions
flappy_bird_3d,gx2,GX2SetPolygonControl,functions
flappy_bird_3d,gx2,GX2SetPolygonControlReg,functions
flappy_bird_3d,gx2,GX2SetPolygonOffset,functions
flappy_bird_3d,gx2,GX2SetPolygonOffsetReg,functions
flappy_bird_3d,gx2,GX2SetPrimitiveRestartIndex,functions
flappy_bird_3d,gx2,GX2SetScissor,functions
flappy_bird_3d,gx2,GX2SetScissorReg,functions
flappy_bird_3d,gx2,GX2SetShaderModeEx,functions
flappy_bird_3d,gx2,GX2SetStencilMask,functions
flappy_bird_3d,gx2,GX2SetStencilMaskReg,functions
flappy_bird_3d,gx2,GX2SetStreamOutEnable,functions
flappy_bird_3d,gx2,GX2SetSurfaceSwizzle,functions
flappy_bird_3d,gx2,GX2SetSwapInterval,functions
flappy_bird_3d,gx2,GX2SetTVBuffer,functions
flappy_bird_3d,gx2,GX2SetTVEnable,functions
flappy_bird_3d,gx2,GX2SetTVScale,functions
flappy_bird_3d,gx2,GX2SetTargetChannelMasks,functions
flappy_bird_3d,gx2,GX2SetTargetChannelMasksReg,functions
flappy_bird_3d,gx2,GX2SetTessellation,functions
flappy_bird_3d,gx2,GX2SetVertexSampler,functions
flappy_bird_3d,gx2,GX2SetVertexShader,functions
flappy_bird_3d,gx2,GX2SetVertexTexture,functions
flappy_bird_3d,gx2,GX2SetVertexUniformBlock,functions
flappy_bird_3d,gx2,GX2SetVertexUniformReg,functions
flappy_bird_3d,gx2,GX2SetViewport,functions
flappy_bird_3d,gx2,GX2SetViewportReg,functions
flappy_bird_3d,gx2,GX2SetupContextStateEx,functions
flappy_bird_3d,gx2,GX2Shutdown,functions
flappy_bird_3d,gx2,GX2SwapScanBuffers,functions
flappy_bird_3d,gx2,GX2WaitForFlip,functions
flappy_bird_3d,gx2,GX2WaitForVsync,functions
flappy_bird_3d,gx2,GX2WaitTimeStamp,functions
flappy_bird_3d,nsysnet,.fimport_nsysnet,functions
flappy_bird_3d,nsysnet,accept,functions
flappy_bird_3d,nsysnet,bind,functions
flappy_bird_3d,nsysnet,connect,functions
flappy_bird_3d,nsysnet,freeaddrinfo,functions
flappy_bird_3d,nsysnet,gai_strerror,functions
flappy_bird_3d,nsysnet,get_h_errno,functions
flappy_bird_3d,nsysnet,getaddrinfo,functions
flappy_bird_3d,nsysnet,getaddrinfo_rs,functions
flappy_bird_3d,nsysnet,gethostbyaddr,functions
flappy_bird_3d,nsysnet,gethostbyname,functions
flappy_bird_3d,nsysnet,getnameinfo,functions
flappy_bird_3d,nsysnet,getpeername,functions
flappy_bird_3d,nsysnet,getsocklibopt,functions
flappy_bird_3d,nsysnet,getsockname,functions
flappy_bird_3d,nsysnet,getsockopt,functions
flappy_bird_3d,nsysnet,htonl,functions
flappy_bird_3d,nsysnet,htons,functions
flappy_bird_3d,nsysnet,inet_aton,functions
flappy_bird_3d,nsysnet,inet_ntoa,functions
flappy_bird_3d,nsysnet,inet_ntoa_r,functions
flappy_bird_3d,nsysnet,inet_ntop,functions
flappy_bird_3d,nsysnet,inet_pton,functions
flappy_bird_3d,nsysnet,listen,functions
flappy_bird_3d,nsysnet,ntohl,functions
flappy_bird_3d,nsysnet,ntohs,functions
flappy_bird_3d,nsysnet,recv,functions
flappy_bird_3d,nsysnet,recvfrom,functions
flappy_bird_3d,nsysnet,recvfrom_ex,functions
flappy_bird_3d,nsysnet,recvfrom_multi,functions
flappy_bird_3d,nsysnet,select,functions
flappy_bird_3d,nsysnet,send,functions
flappy_bird_3d,nsysnet,sendto,functions
flappy_bird_3d,nsysnet,sendto_multi,functions
flappy_bird_3d,nsysnet,sendto_multi_ex,functions
flappy_bird_3d,nsysnet,setsocklibopt,functions
flappy_bird_3d,nsysnet,setsockopt,functions
flappy_bird_3d,nsysnet,shutdown,functions
flappy_bird_3d,nsysnet,socket,functions
flappy_bird_3d,nsysnet,socket_lib_init,functions
flappy_bird_3d,nsysnet,socketclose,functions
flappy_bird_3d,proc_ui,.fimport_proc_ui,functions
flappy_bird_3d,proc_ui,ProcUICalcMemorySize,functions
flappy_bird_3d,proc_ui,ProcUIClearCallbacks,functions
flappy_bird_3d,proc_ui,ProcUIDrawDoneRelease,functions
flappy_bird_3d,proc_ui,ProcUIInForeground,functions
flappy_bird_3d,proc_ui,ProcUIInShutdown,functions
flappy_bird_3d,proc_ui,ProcUIInit,functions
flappy_bird_3d,proc_ui,ProcUIInitEx,functions
flappy_bird_3d,proc_ui,ProcUIIsRunning,functions
flappy_bird_3d,proc_ui,ProcUIProcessMessages,functions
flappy_bird_3d,proc_ui,ProcUISetSaveCallback,functions
flappy_bird_3d,proc_ui,ProcUIShutdown,functions
flappy_bird_3d,proc_ui,ProcUISubProcessMessages,functions
flappy_bird_3d,sndcore2,.fimport_sndcore2,functions
flappy_bird_3d,sndcore2,AXAcquireVoice,functions
flappy_bird_3d,sndcore2,AXAcquireVoiceEx,functions
flappy_bird_3d,sndcore2,AXCheckVoiceOffsets,functions
flappy_bird_3d,sndcore2,AXFreeVoice,functions
flappy_bird_3d,sndcore2,AXGetAuxCallback,functions
flappy_bird_3d,sndcore2,AXGetDRCVSMode,functions
flappy_bird_3d,sndcore2,AXGetDeviceFinalMixCallback,functions
flappy_bird_3d,sndcore2,AXGetDeviceMode,functions
flappy_bird_3d,sndcore2,AXGetInputSamplesPerFrame,functions
flappy_bird_3d,sndcore2,AXGetInputSamplesPerSec,functions
flappy_bird_3d,sndcore2,AXGetMaxVoices,functions
flappy_bird_3d,sndcore2,AXGetSwapProfile,functions
flappy_bird_3d,sndcore2,AXGetVoiceCurrentOffsetEx,functions
flappy_bird_3d,sndcore2,AXGetVoiceLoopCount,functions
flappy_bird_3d,sndcore2,AXGetVoiceOffsets,functions
flappy_bird_3d,sndcore2,AXInit,functions
flappy_bird_3d,sndcore2,AXInitProfile,functions
flappy_bird_3d,sndcore2,AXInitWithParams,functions
flappy_bird_3d,sndcore2,AXIsInit,functions
flappy_bird_3d,sndcore2,AXIsVoiceRunning,functions
flappy_bird_3d,sndcore2,AXQuit,functions
flappy_bird_3d,sndcore2,AXRegisterAppFrameCallback,functions
flappy_bird_3d,sndcore2,AXRegisterAuxCallback,functions
flappy_bird_3d,sndcore2,AXRegisterDeviceFinalMixCallback,functions
flappy_bird_3d,sndcore2,AXSetDRCVSDownmixBalance,functions
flappy_bird_3d,sndcore2,AXSetDRCVSLC,functions
flappy_bird_3d,sndcore2,AXSetDRCVSLimiter,functions
flappy_bird_3d,sndcore2,AXSetDRCVSLimiterThreshold,functions
flappy_bird_3d,sndcore2,AXSetDRCVSMode,functions
flappy_bird_3d,sndcore2,AXSetDRCVSOutputGain,functions
flappy_bird_3d,sndcore2,AXSetDRCVSSpeakerPosition,functions
flappy_bird_3d,sndcore2,AXSetDRCVSSurroundDepth,functions
flappy_bird_3d,sndcore2,AXSetDRCVSSurroundLevelGain,functions
flappy_bird_3d,sndcore2,AXSetDefaultMixerSelect,functions
flappy_bird_3d,sndcore2,AXSetDeviceCompressor,functions
flappy_bird_3d,sndcore2,AXSetDeviceLinearUpsampler,functions
flappy_bird_3d,sndcore2,AXSetDeviceUpsampleStage,functions
flappy_bird_3d,sndcore2,AXSetDeviceVolume,functions
flappy_bird_3d,sndcore2,AXSetVoiceAdpcm,functions
flappy_bird_3d,sndcore2,AXSetVoiceAdpcmLoop,functions
flappy_bird_3d,sndcore2,AXSetVoiceCurrentOffset,functions
flappy_bird_3d,sndcore2,AXSetVoiceDeviceMix,functions
flappy_bird_3d,sndcore2,AXSetVoiceEndOffset,functions
flappy_bird_3d,sndcore2,AXSetVoiceEndOffsetEx,functions
flappy_bird_3d,sndcore2,AXSetVoiceInitialTimeDelay,functions
flappy_bird_3d,sndcore2,AXSetVoiceLoop,functions
flappy_bird_3d,sndcore2,AXSetVoiceLoopOffset,functions
flappy_bird_3d,sndcore2,AXSetVoiceLoopOffsetEx,functions
flappy_bird_3d,sndcore2,AXSetVoiceOffsets,functions
flappy_bird_3d,sndcore2,AXSetVoicePriority,functions
flappy_bird_3d,sndcore2,AXSetVoiceRmtIIRCoefs,functions
flappy_bird_3d,sndcore2,AXSetVoiceSrc,functions
flappy_bird_3d,sndcore2,AXSetVoiceSrcRatio,functions
flappy_bird_3d,sndcore2,AXSetVoiceSrcType,functions
flappy_bird_3d,sndcore2,AXSetVoiceState,functions
flappy_bird_3d,sndcore2,AXSetVoiceType,functions
flappy_bird_3d,sndcore2,AXSetVoiceVe,functions
flappy_bird_3d,sndcore2,AXSetVoiceVeDelta,functions
flappy_bird_3d,vpad,.fimport_vpad,functions
flappy_bird_3d,vpad,VPADGetTPCalibratedPoint,functions
flappy_bird_3d,vpad,VPADInit,functions
flappy_bird_3d,vpad,VPADRead,functions
helloworld,coreinit,DCFlushRange,functions
helloworld,coreinit,FSAAddClient,functions
helloworld,coreinit,FSAChangeDir,functions
helloworld,coreinit,FSAChangeMode,functions
helloworld,coreinit,FSACloseDir,functions
helloworld,coreinit,FSACloseFile,functions
helloworld,coreinit,FSADelClient,functions
helloworld,coreinit,FSAFlushFile,functions
helloworld,coreinit,FSAGetDeviceInfo,functions
helloworld,coreinit,FSAGetFreeSpaceSize,functions
helloworld,coreinit,FSAGetStat,functions
helloworld,coreinit,FSAGetStatFile,functions
helloworld,coreinit,FSAInit,functions
helloworld,coreinit,FSAMakeDir,functions
helloworld,coreinit,FSAMount,functions
helloworld,coreinit,FSAOpenDir,functions
helloworld,coreinit,FSAOpenFileEx,functions
helloworld,coreinit,FSAReadDir,functions
helloworld,coreinit,FSAReadFile,functions
helloworld,coreinit,FSARemove,functions
helloworld,coreinit,FSARename,functions
helloworld,coreinit,FSARewindDir,functions
helloworld,coreinit,FSASetPosFile,functions
helloworld,coreinit,FSATruncateFile,functions
helloworld,coreinit,FSAUnmount,functions
helloworld,coreinit,FSAWriteFile,functions
helloworld,coreinit,MEMAllocFromDefaultHeap,data
helloworld,coreinit,MEMAllocFromDefaultHeapEx,data
helloworld,coreinit,MEMAllocFromExpHeapEx,functions
helloworld,coreinit,MEMAllocFromFrmHeapEx,functions
helloworld,coreinit,MEMFreeByStateToFrmHeap,functions
helloworld,coreinit,MEMFreeToDefaultHeap,data
helloworld,coreinit,MEMFreeToExpHeap,functions
helloworld,coreinit,MEMGetAllocatableSizeForExpHeapEx,functions
helloworld,coreinit,MEMGetBaseHeapHandle,functions
helloworld,coreinit,MEMRecordStateForFrmHeap,functions
helloworld,coreinit,OSCompareAndSwapAtomicEx,functions
helloworld,coreinit,OSEnableHomeButtonMenu,functions
helloworld,coreinit,OSFastMutex_Init,functions
helloworld,coreinit,OSFastMutex_Lock,functions
helloworld,coreinit,OSFastMutex_Unlock,functions
helloworld,coreinit,OSFatal,functions
helloworld,coreinit,OSGetCoreId,functions
helloworld,coreinit,OSGetCurrentThread,functions
helloworld,coreinit,OSGetSystemInfo,functions
helloworld,coreinit,OSGetThreadSpecific,functions
helloworld,coreinit,OSGetTime,functions
helloworld,coreinit,OSGetTitleID,functions
helloworld,coreinit,OSInitMutexEx,functions
helloworld,coreinit,OSInitSpinLock,functions
helloworld,coreinit,OSIsDebuggerInitialized,functions
helloworld,coreinit,OSIsDebuggerPresent,functions
helloworld,coreinit,OSLockMutex,functions
helloworld,coreinit,OSSavesDone_ReadyToRelease,functions
helloworld,coreinit,OSScreenClearBufferEx,functions
helloworld,coreinit,OSScreenEnableEx,functions
helloworld,coreinit,OSScreenFlipBuffersEx,functions
helloworld,coreinit,OSScreenGetBufferSizeEx,functions
helloworld,coreinit,OSScreenInit,functions
helloworld,coreinit,OSScreenPutFontEx,functions
helloworld,coreinit,OSScreenSetBufferEx,functions
helloworld,coreinit,OSScreenShutdown,functions
helloworld,coreinit,OSSetThreadCleanupCallback,functions
helloworld,coreinit,OSSetThreadSpecific,functions
helloworld,coreinit,OSSleepTicks,functions
helloworld,coreinit,OSTicksToCalendarTime,functions
helloworld,coreinit,OSUninterruptibleSpinLock_Acquire,functions
helloworld,coreinit,OSUninterruptibleSpinLock_Release,functions
helloworld,coreinit,OSUnlockMutex,functions
helloworld,coreinit,__os_snprintf,functions
helloworld,coreinit,exit,functions
helloworld,proc_ui,ProcUIDrawDoneRelease,functions
helloworld,proc_ui,ProcUIInitEx,functions
helloworld,proc_ui,ProcUIProcessMessages,functions
helloworld,proc_ui,ProcUIRegisterCallback,functions
helloworld,proc_ui,ProcUIShutdown,functions
helloworld,proc_ui,ProcUISubProcessMessages,functions
helloworld,sysapp,SYSRelaunchTitle,functions
snake,coreinit,DCStoreRange,functions
snake,coreinit,FSAddClient,functions
snake,coreinit,FSChangeDir,functions
snake,coreinit,FSChangeMode,functions
snake,coreinit,FSCloseDir,functions
snake,coreinit,FSCloseFile,functions
snake,coreinit,FSDelClient,functions
snake,coreinit,FSFlushFile,functions
snake,coreinit,FSGetMountSource,functions
snake,coreinit,FSGetPosFile,functions
snake,coreinit,FSGetStatFile,functions
snake,coreinit,FSInit,functions
snake,coreinit,FSInitCmdBlock,functions
snake,coreinit,FSMakeDir,functions
snake,coreinit,FSMount,functions
snake,coreinit,FSOpenDir,functions
snake,coreinit,FSOpenFile,functions
snake,coreinit,FSReadDir,functions
snake,coreinit,FSReadFile,functions
snake,coreinit,FSRemove,functions
snake,coreinit,FSRename,functions
snake,coreinit,FSRewindDir,functions
snake,coreinit,FSSetPosFile,functions
snake,coreinit,FSTruncateFile,functions
snake,coreinit,FSWriteFile,functions
snake,coreinit,MEMAllocFromDefaultHeap,data
snake,coreinit,MEMAllocFromDefaultHeapEx,data
snake,coreinit,MEMAllocFromExpHeapEx,functions
snake,coreinit,MEMAllocFromFrmHeapEx,functions
snake,coreinit,MEMCreateExpHeapEx,functions
snake,coreinit,MEMDestroyExpHeap,functions
snake,coreinit,MEMFreeByStateToFrmHeap,functions
snake,coreinit,MEMFreeToDefaultHeap,data
snake,coreinit,MEMFreeToExpHeap,functions
snake,coreinit,MEMFreeToFrmHeap,functions
snake,coreinit,MEMGetAllocatableSizeForFrmHeapEx,functions
snake,coreinit,MEMGetBaseHeapHandle,functions
snake,coreinit,MEMGetSizeForMBlockExpHeap,functions
snake,coreinit,MEMRecordStateForFrmHeap,functions
snake,coreinit,OSCancelAlarm,functions
snake,coreinit,OSCancelThread,functions
snake,coreinit,OSCreateAlarm,functions
snake,coreinit,OSCreateThread,functions
snake,coreinit,OSDetachThread,functions
snake,coreinit,OSEnableHomeButtonMenu,functions
snake,coreinit,OSGetAlarmUserData,functions
snake,coreinit,OSGetCoreId,functions
snake,coreinit,OSGetCurrentThread,functions
snake,coreinit,OSGetSemaphoreCount,functions
snake,coreinit,OSGetSystemInfo,functions
snake,coreinit,OSGetSystemTime,functions
snake,coreinit,OSGetThreadAffinity,functions
snake,coreinit,OSGetThreadPriority,functions
snake,coreinit,OSGetTime,functions
snake,coreinit,OSGetTitleID,functions
snake,coreinit,OSInitCond,functions
snake,coreinit,OSInitMutex,functions
snake,coreinit,OSInitSemaphore,functions
snake,coreinit,OSJoinThread,functions
snake,coreinit,OSLockMutex,functions
